index,車両本体価格(万円),走行距離(km),車歴,修復歴,保証,ハイブリッド,車検,色,都道府県,店舗
3167,207,9000,4,0,1,1,1,薄茶,兵庫県,中央自動車工業（株）
3168,34.9,52000,23,0,0,0,1,白真珠,埼玉県,Ｔａｕｒｏｓ　Ｊａｐａｎ　ＳＡＩＴＡＭＡ　タウロスジャパン
3169,227.8,50,0,0,1,1,1,真珠Ｍ,埼玉県,トヨタユーゼック カーロッツ入間
3170,185.7,100000,9,0,1,0,1,茶,愛知県,自社ローン専門店じしゃロン 名古屋鳴海店
3171,185.4,125000,10,0,1,0,1,白真珠,神奈川県,自社ローン専門店じしゃロン 相模原店
3172,161.3,95000,11,0,1,0,1,白真珠,群馬県,自社ローン専門店　じしゃロン 伊勢崎店
3173,161.6,107000,11,0,1,0,1,黒Ｍ,群馬県,自社ローン専門店　じしゃロン 伊勢崎店
3174,186.3,94000,11,0,1,1,1,黒Ｍ,東京都,自社ローン専門店じしゃロン 昭島店
3175,177.8,42000,11,0,1,0,1,青,神奈川県,ブラックムーン 横浜店
3176,148,47000,6,0,1,0,1,紺ＭＭ,岐阜県,岐阜トヨタ自動車（株） Ｕ－Ｃａｒ多治見店
3177,91.4,54000,10,0,1,0,1,赤紫,福岡県,轟の森オートフォレスト行橋
3178,143.4,59000,8,0,0,1,1,白真珠,大分県,ＣＡＲ　ＰＬＡＴ 大分
3179,104.8,40000,10,0,1,1,1,銀Ｍ,群馬県,ネッツＧＴＧ とんやまち店
3180,204.6,11000,3,0,1,0,1,黒,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ相模
3181,49.8,93000,16,0,1,0,1,銀,北海道,カープロデュース愛車館 本店
3182,186.5,2000,1,1,0,0,1,黒,埼玉県,ジャンプ三郷センター
3183,177.2,50000,5,0,1,1,1,赤ＭII,兵庫県,兵庫トヨタ自動車（株） マイカーランド西宮
3184,85,76000,11,0,1,0,1,黄,鹿児島県,鹿児島トヨタ自動車株式会社 オートシティ南
3185,112,53000,10,0,1,1,1,黒Ｍ,埼玉県,ネッツトヨタ埼玉 熊谷マイカーセンター
3186,150.1,16000,4,1,0,1,1,白真珠,埼玉県,ジャンプ三郷センター
3187,247.2,12000,3,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　根岸
3188,50.5,152000,11,1,1,1,1,赤Ｍ,岐阜県,（株）アイルー 各務原店
3189,249.9,22000,4,0,1,1,1,灰青,群馬県,カーセル
3190,162,77000,5,0,1,1,1,銀Ｍ,岐阜県,岐阜トヨタ自動車（株） Ｕ－Ｃａｒ関稲口店
3191,239.5,12000,3,0,1,1,1,青灰,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　ＰＡＲＫ　Ｕ－ＢＡＳＥ海老名
3192,134.7,60000,8,0,1,0,1,黒Ｍ,大阪府,大阪トヨタＮｏｒｔｈ（株） サンテラス箕面
3193,119.1,74000,9,0,1,1,1,黒,新潟県,買取マウス弁天橋通本店（株）カーセレクション
3194,153.9,52000,5,0,1,0,1,深銀Ｍ,山口県,山口トヨペット 綾羅木マイカーセンター
3195,247.2,40000,3,0,1,1,1,真珠Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　港北大倉山
3196,99.8,68000,9,0,1,0,1,赤白黒,兵庫県,ひまわりガーデンコロワ甲子園店／株式会社オートスタイルトレーディング
3197,83.1,97000,10,0,1,0,1,黒Ｍ,岐阜県,岐阜トヨタ自動車（株） Ｕ－Ｃａｒ大垣店
3198,128.6,49000,10,0,1,1,1,黒,千葉県,ホンダカーズ千葉 Ｕ－Ｓｅｌｅｃｔ村上
3199,53.5,43000,14,0,1,0,1,赤紫Ｍ,兵庫県,トヨタカローラ兵庫（株） 神戸西インター店
3200,71.2,168000,9,0,1,1,1,茶真珠,滋賀県,株式会社滋賀トヨタ Ｕ－Ｃａｒ栗東
3201,46.1,79000,16,0,0,0,1,灰Ｍ,大阪府,トヨタカローラ南海（株） 光明池プラザ
3202,259.4,27000,3,0,1,1,1,青灰,富山県,トヨタカローラ富山 カーロッツ富山
3203,118.9,30000,10,0,1,0,1,茶,広島県,スズキ自販広島 スズキアリーナ広島西
3204,104.8,44000,10,1,1,0,1,青,福岡県,株式会社ＦＥＥＬ
3205,43.2,86000,14,0,0,0,1,赤紫Ｍ,大阪府,トヨタモビリティ新大阪（株） アウトレット１７１茨木店
3206,154.7,59000,8,0,1,1,1,赤Ｍ,埼玉県,ネッツトヨタ埼玉 北本マイカーセンター
3207,104.3,91000,10,0,1,1,1,銀Ｍ,広島県,トヨタカローラ広島 シャント東広島
3208,168.1,48000,5,0,1,0,1,黒Ｍ,愛知県,愛知トヨタ 高畑マイカーセンター
3209,136.6,70000,7,0,1,0,1,白真珠,大阪府,ソコカラセレクト　岸和田
3210,140.9,78000,4,0,1,0,1,紺ＭＭ,千葉県,トヨタユーゼック ネットストア関東
3211,104.8,72000,10,1,1,1,1,青Ｍ,福岡県,株式会社ＦＥＥＬ
3212,198.3,10000,2,1,0,1,0,黒,埼玉県,ジャンプ三郷センター
3213,257.6,13000,2,0,1,0,1,黒黒黒,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　ＰＡＲＫ　Ｕ－ＢＡＳＥ海老名
3214,190.7,38000,5,0,1,0,1,白真珠,岩手県,ａｕｔｏ　ｓｈｏｐ　ｔｒｅｅ　ｈｏｕｓｅ
3215,119.8,61000,9,0,1,0,1,真珠Ｍ,鹿児島県,鹿児島トヨタ グリーンフィールド与次郎
3216,194.8,31000,5,0,1,1,1,薄灰青,神奈川県,ウエインズトヨタ神奈川 ビークルステーション瀬谷
3217,249.3,12000,3,0,1,1,1,薄茶,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　ＰＡＲＫ　Ｕ－ＢＡＳＥ海老名
3218,152.8,61000,7,0,1,0,1,黒Ｍ,山口県,ネッツトヨタ山口 綾羅木マイカーセンター
3219,132.9,59000,7,1,0,0,1,薄茶,島根県,フェニックス 島根松江店
3220,254.7,33000,3,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　橋本
3221,210.2,38000,4,0,1,1,1,黒Ｍ,千葉県,トヨタユーゼック ネットストア関東
3222,54,96000,15,0,1,0,1,銀Ｍ,北海道,セカンドエスカーズ
3223,276.8,5000,3,0,1,1,1,赤Ｍ,広島県,トヨタカローラ広島 シャント矢野
3224,253.9,9000,3,0,1,1,1,緑,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ西湘
3225,246.5,21000,3,0,1,1,1,青灰黒,神奈川県,ウエインズトヨタ神奈川 ビークルステーション横浜町田インター
3226,175,63000,6,0,1,1,1,赤Ｍ,愛知県,キリックスリース株式会社 オートプラザキリックス岡崎大樹寺店
3227,185.1,35000,5,0,1,0,1,赤Ｍ,福岡県,福岡トヨペット トヨタ認定中古車　小倉東店
3228,186.8,34000,5,0,1,0,1,青灰,広島県,トヨタカローラ広島 シャント東広島
3229,70,66000,13,0,1,0,1,白真珠,埼玉県,オートガレージエル
3230,266.1,43000,2,0,1,1,1,灰濃,兵庫県,兵庫トヨタ自動車（株） マイカーランド姫路
3231,116.4,71000,11,0,1,1,1,銀II青,茨城県,ＲＥＸオート／カーケアプラザつくば
3232,124.3,48000,9,0,1,0,1,黄,埼玉県,ＨＫファクトリー
3233,139.8,58000,9,1,1,1,1,紫,福岡県,株式会社ＦＥＥＬ
3234,55.9,42000,18,0,1,0,1,灰Ｍ,徳島県,ワンゼット　徳島店
3235,279.8,37000,3,0,1,1,1,深灰,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　港北大倉山
3236,129.6,68000,5,0,1,0,1,紺ＭＭ,茨城県,茨城トヨペット株式会社 つくば西大橋店
3237,285.1,38000,2,0,1,1,1,赤Ｍ,鳥取県,鳥取トヨペット アネックス二本木
3238,273.2,31000,3,0,1,1,1,真珠Ｍ,広島県,トヨタカローラ広島 シャント尾道
3239,59,91000,13,0,1,0,1,白真珠,北海道,セカンドエスカーズ
3240,145.5,45000,7,0,1,1,1,茶Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　横浜狩場
3241,208.4,25000,6,0,1,1,1,黒Ｍ,兵庫県,トヨタカローラ兵庫（株） バル玉津店
3242,142,44000,9,0,1,1,1,銀Ｍ,埼玉県,ネッツトヨタ埼玉 鶴ヶ島マイカーセンター
3243,139.8,99000,6,0,1,1,1,薄茶白,茨城県,株式会社ＴＳＣ 買取直販つくば店
3244,279.7,8000,2,0,1,1,1,白真珠,埼玉県,トヨタユーゼック ネットストア埼玉幸手
3245,59.2,64000,16,0,1,0,1,黄,埼玉県,シンエツ 福祉車両専門店
3246,249,8000,3,0,1,1,1,灰濃,千葉県,トヨタユーゼック ネットストア関東
3247,172.8,41000,6,0,1,0,1,銀Ｍ,千葉県,ネッツトヨタ千葉 ユーコム柏若柴店
3248,129.8,75000,8,0,1,0,1,黄,広島県,スズキ自販広島 スズキアリーナ広島西
3249,118.1,78000,11,0,1,1,1,黒Ｍ,大阪府,大阪トヨタＮｏｒｔｈ（株） サンテラス茨木
3250,141.7,63000,7,0,1,0,1,黒Ｍ,滋賀県,株式会社滋賀トヨタ Ｕ‐Ｃａｒ栗東　ＳＭｉＬＥ　ＰＡＲＫ
3251,125.4,52000,9,0,0,0,1,黒Ｍ,大阪府,トヨタカローラ南海（株） いずみプラザ
3252,148.4,48000,8,0,1,0,1,青,栃木県,栃木ダイハツ販売（株） インターパーク店
3253,226,5000,4,0,1,0,1,赤Ｍ,千葉県,ネッツトヨタ千葉 ユーコム貝塚店
3254,273.2,26000,3,0,1,1,1,灰濃,兵庫県,兵庫トヨタ自動車（株） マイカーランド藤原台
3255,165,50000,8,0,1,1,1,銀Ｍ,静岡県,スズキ販売静岡葵
3256,115.3,112000,7,0,0,1,1,赤Ｍ,大阪府,トヨタカローラ南海（株） 藤井寺プラザ
3257,259.8,33000,3,0,1,1,1,薄緑,三重県,ガリバー 津中央店／ＨＣＭモビリティ
3258,293.2,12000,3,0,1,1,1,赤Ｍ,福島県,トヨタカローラ福島 福島店
3259,149.9,29000,8,0,1,1,1,黒真珠,群馬県,カーセル
3260,133,41000,8,1,1,0,1,真珠Ｍ,大阪府,トヨタカローラ南海（株） 藤井寺プラザ
3261,209.7,32000,5,0,1,1,1,黒Ｍ,滋賀県,株式会社滋賀トヨタ 安曇川店
3262,222.5,19000,4,0,1,0,1,真珠Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　港北大倉山
3263,269.1,38000,4,0,1,1,1,真珠Ｍ,千葉県,トヨタユーゼック ネットストア関東
3264,254,17000,3,0,1,0,1,緑,広島県,トヨタカローラ広島 シャント西風新都
3265,250.1,53000,3,0,1,1,1,緑,兵庫県,兵庫トヨタ自動車（株） マイカーランド藤原台
3266,96,89000,9,0,1,0,1,黄,東京都,スズキ自販南東京 府中センター
3267,175.3,49000,5,0,1,0,1,真珠Ｍ,広島県,トヨタカローラ広島 シャント福山
3268,284.6,11000,2,0,1,1,1,緑,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　根岸
3269,191.1,24000,5,0,1,0,1,黒Ｍ,福岡県,福岡トヨペット トヨタ認定中古車　八幡店
3270,79.9,77000,13,0,1,0,1,真珠白,北海道,ネクステージ 帯広店
3271,168,34000,7,0,1,0,1,茶,東京都,ＡｕｔｏＳｈｏｐ　Ｒｅｔｒｉｅｖｅ
3272,178.3,49000,5,0,1,0,1,黒Ｍ,鹿児島県,鹿児島トヨタ自動車 出水店
3273,136,56000,9,0,1,0,1,黒Ｍ,山口県,ネッツトヨタ山口 新南陽マイカーセンター
3274,297.4,15000,1,0,1,1,1,灰濃,広島県,トヨタカローラ広島 シャント広島本店
3275,170.4,43000,6,0,1,0,1,黒Ｍ,山口県,山口トヨペット 萩マイカーセンター　つばき店
3276,42.8,96000,15,0,1,0,1,灰Ｍ,静岡県,ハイブリッド＆コンパクト専門店　プリウス／アクア／ノート／フィット
3277,252.4,17000,4,0,1,0,1,黒,広島県,トヨタカローラ広島 シャント広
3278,295.3,23000,3,0,1,1,1,赤灰Ｍ,福島県,トヨタカローラ福島 福島店
3279,125.4,51000,11,0,1,0,1,銀Ｍ,大阪府,（株）アップスポット
3280,285,13000,3,0,1,1,1,II,鹿児島県,鹿児島トヨタ グリーンフィールド与次郎
3281,264.4,52000,3,0,1,1,1,緑,兵庫県,兵庫トヨタ自動車（株） マイカーランド姫路
3282,197.1,33000,5,0,1,1,1,真珠白,神奈川県,ウエインズトヨタ神奈川 ビークルステーション横浜町田インター
3283,149.1,61000,7,0,1,0,1,銀Ｍ,大阪府,大阪トヨタＮｏｒｔｈ（株） サンテラス寝屋川
3284,229.2,86000,3,0,1,1,1,真珠Ｍ,兵庫県,兵庫トヨタ自動車（株） トヨタマイカーランド加古川
3285,244.3,22000,3,0,1,0,1,黒黒黒,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　ＰＡＲＫ　Ｕ－ＢＡＳＥ海老名
3286,129.8,31000,9,1,1,0,1,紫,福岡県,株式会社ＦＥＥＬ
3287,295,46000,3,0,1,1,1,薄茶,北海道,茂田石油株式会社 南３６条店
3288,283.7,6000,3,0,1,1,1,真珠Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　相模原
3289,222.8,39000,4,0,1,0,1,薄緑,岡山県,岡山トヨタ自動車 Ｕ－Ｃａｒ伊島
3290,136.8,71000,8,0,1,0,1,銀Ｍ,福岡県,トヨタカローラ福岡 原田駅前店
3291,82.9,86000,10,0,0,0,1,銀Ｍ,大阪府,トヨタカローラ南海（株） 堺大野芝プラザ
3292,252.6,27000,3,0,1,0,1,薄茶,兵庫県,兵庫トヨタ自動車（株） トヨタマイカーランド加古川
3293,218,25000,4,1,1,1,1,薄緑,埼玉県,オートスタイル春日部店
3294,79.9,57000,14,0,1,0,1,濃紫,宮城県,ネクステージ 仙南柴田店
3295,160.6,55000,6,0,1,1,1,銀Ｍ,群馬県,群馬トヨタ自動車 Ｕ－Ｐａｒｋ前橋荒牧店
3296,234.8,32000,3,0,1,0,1,黒,福岡県,オリックスＵ－ｃａｒ　北九州店
3297,241.9,16000,3,0,1,0,1,緑,広島県,トヨタカローラ広島 シャント福山
3298,233.7,53000,3,0,1,1,1,白真珠,兵庫県,トヨタカローラ兵庫（株） 神戸西インター店
3299,116.9,68000,10,0,1,1,1,茶Ｍ,静岡県,トヨタユナイテッド静岡 袋井西店
3300,335.8,10,0,0,1,1,1,薄茶,三重県,グッドスピード 四日市　ＳＵＶ専門店
3301,289.5,23000,2,0,1,1,1,黒,鹿児島県,鹿児島トヨタ自動車 ＫＴＳオートシティ
3302,254.7,29000,3,0,1,1,1,薄茶,神奈川県,ウエインズトヨタ神奈川 ビークルステーション小田原
3303,262.8,20000,3,0,1,0,1,灰濃,福岡県,福岡トヨペット トヨタ認定中古車　博多南店
3304,182.5,24000,7,0,0,0,1,茶,岡山県,カーセブン 倉敷中島店
3305,295.6,6000,1,0,1,1,1,黒,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ西湘
3306,265.7,48000,4,0,1,1,1,真珠Ｍ,兵庫県,トヨタカローラ兵庫（株） 神戸西インター店
3307,234.5,18000,2,0,1,0,1,緑,大阪府,トヨタユーゼック ネットストア近畿
3308,128.2,69000,10,0,1,0,1,真珠Ｍ,埼玉県,ネッツトヨタ埼玉 熊谷マイカーセンター
3309,66,172000,11,0,1,1,1,黒,愛知県,カーマッチ愛知稲沢店
3310,298.2,100,1,0,1,1,1,薄茶,愛知県,トヨタユーゼック ネットストア東海
3311,139.7,94000,3,0,0,1,1,深灰,埼玉県,ジャンプ三郷センター
3312,272.3,46000,3,0,1,1,1,黒,兵庫県,兵庫トヨタ自動車（株） マイカーランド姫路
3313,278.8,36000,3,0,1,1,1,黒,福岡県,トヨタカローラ福岡 古賀店
3314,282.2,26000,3,0,1,1,1,黒,大阪府,大阪トヨタＮｏｒｔｈ（株） サンテラス十三
3315,135.6,30000,7,1,1,0,1,赤ＭII,大阪府,トヨタカローラ南海（株） いずみプラザ
3316,159.8,40000,7,0,1,0,1,白真珠,奈良県,ＧＡＲＡＧＥ　Ｔ．Ｒ．Ｙ（ガレージトライ）
3317,184.6,24000,8,0,1,0,1,茶Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　港南日野インター
3318,130.9,70000,10,0,1,1,1,黒Ｍ,愛知県,トヨタユーゼック ネットストア東海
3319,166.5,67000,8,0,1,1,1,黒Ｍ,岐阜県,岐阜トヨタ自動車（株） Ｕ－Ｃａｒ北方店
3320,168.1,31000,7,0,1,0,1,黒Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　平塚
3321,125.2,63000,10,0,1,1,1,赤ＭＭ,兵庫県,トヨタカローラ兵庫（株） バル玉津店
3322,289.7,13000,3,0,1,1,1,緑,広島県,トヨタカローラ広島 シャント尾道
3323,157.8,35000,9,0,1,1,1,黒白,神奈川県,ホンダカーズ横浜 藤沢中央店　（認定中古車取扱店）
3324,171.8,31000,7,0,1,0,1,茶,埼玉県,ホンダカーズ埼玉 ネットギャラリー埼玉
3325,175.9,48000,5,0,1,0,1,青灰,広島県,トヨタカローラ広島 シャント広
3326,245.4,17000,4,0,1,1,1,白真珠,神奈川県,ウエインズトヨタ神奈川 ビークルステーション瀬谷
3327,245.5,23000,4,0,1,0,1,緑,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　Ｕ－Ｃａｒ　湘南台
3328,197.1,27000,5,0,1,1,1,銀Ｍ,神奈川県,ウエインズトヨタ神奈川 ビークルステーション湘南六会
3329,167.1,90000,6,0,1,1,1,赤ＭII,愛知県,ＮＴＰ名古屋トヨペット（株） 西尾店
3330,141.1,97000,7,0,1,0,1,黒,岡山県,トヨタカローラ岡山 トヨタ認定中古車落合店
3331,177.1,56000,7,0,1,0,1,黒Ｍ,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ西湘
3332,233.4,24000,7,0,1,1,1,真珠Ｍ,鹿児島県,鹿児島トヨタ自動車 ＫＴＳオートシティ
3333,100.6,124000,10,0,1,1,1,白真珠,兵庫県,トヨタカローラ兵庫（株） バル玉津店
3334,151.9,43000,9,0,1,0,1,真珠白,大阪府,（株）アップスポット
3335,267.9,51000,3,0,1,1,1,灰,岡山県,トヨタカローラ岡山 トヨタ認定中古車津山店
3336,260,16000,3,0,1,1,1,灰濃,千葉県,トヨタユーゼック ネットストア関東
3337,261.9,17000,3,0,1,1,1,緑,愛知県,愛知トヨタ 東刈谷店
3338,254.9,17000,4,0,1,0,1,薄灰青,大阪府,（株）アップスポット
3339,276.7,30000,3,0,1,1,1,赤Ｍ,兵庫県,トヨタカローラ兵庫（株） バル玉津店
3340,234.8,35000,3,0,1,0,1,白真珠,福岡県,オリックスＵ－ｃａｒ　北九州店
3341,288.5,28000,3,0,1,1,1,真珠白,神奈川県,ウエインズトヨタ神奈川 ビークルステーション小田原
3342,277.5,19000,3,0,1,1,1,黒,鹿児島県,鹿児島トヨタ自動車 グリーンフィールド隼人
3343,213,35000,5,0,1,1,1,黄黒II,愛知県,ＮＴＰ名古屋トヨペット（株） 小牧・岩崎店
3344,162.7,32000,9,0,1,1,1,青Ｍ,埼玉県,ネッツトヨタ埼玉 鶴ヶ島マイカーセンター
3345,269.3,26000,4,0,1,1,1,白真珠,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　ＰＡＲＫ　Ｕ－ＢＡＳＥ海老名
3346,280.3,16000,3,0,1,0,1,真珠Ｍ,北海道,ＡＧＨトヨタ札幌（株） アンビシャス八雲
3347,114.4,102000,9,0,1,1,1,黒Ｍ,福岡県,カーセレクション
3348,118.9,49000,10,0,1,0,1,白,埼玉県,ホンダカーズ埼玉 Ｕ－Ｓｅｌｅｃｔ南越谷
3349,197.9,24000,5,0,1,0,1,銀Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　ＰＡＲＫ　Ｕ－ＢＡＳＥ海老名
3350,258.5,23000,4,0,1,1,1,灰,高知県,トヨタカローラ高知 金田店
3351,246.5,27000,4,0,1,0,1,薄茶,兵庫県,兵庫トヨタ自動車（株） マイカーランド姫路
3352,152.8,91000,4,0,1,0,1,深銀Ｍ,北海道,ＡＧＨトヨタ札幌（株） アンビシャス清田
3353,99.8,74000,10,0,1,0,1,青Ｍ,茨城県,ＲＥＸオート／カーケアプラザひたち野うしく
3354,278.7,34000,4,0,1,1,1,真珠Ｍ,千葉県,ネッツトヨタ千葉 ユーコム柏若柴店
3355,276.5,30000,3,0,1,1,1,黒,石川県,石川トヨタ自動車（株） Ｕ－Ｃａｒ白山店
3356,277.7,22000,3,0,1,1,1,真珠Ｍ,兵庫県,トヨタカローラ兵庫（株） バル玉津店
3357,163.9,61000,7,0,1,0,1,白真珠,愛知県,キリックスリース株式会社 オートプラザキリックス刈谷店
3358,161.8,64000,6,0,1,0,1,白真珠,大阪府,ソコカラセレクト　岸和田
3359,171.5,17000,8,0,1,0,1,真珠Ｍ,広島県,トヨタカローラ広島 シャント西風新都
3360,285.2,31000,3,0,1,1,1,緑,広島県,トヨタカローラ広島 シャント西風新都
3361,228.7,72000,3,1,1,1,1,真珠Ｍ,大阪府,トヨタカローラ南海（株） 堺大野芝プラザ
3362,236.7,49000,3,0,1,0,1,赤Ｍ,鳥取県,鳥取トヨペット 倉吉店
3363,284.5,25000,3,0,1,1,1,真珠Ｍ,広島県,トヨタカローラ広島 シャント三次
3364,284.5,17000,3,0,1,1,1,青灰,神奈川県,ウエインズトヨタ神奈川 Ｕ－ＢＡＳＥ相模
3365,214.4,22000,5,0,1,1,1,黒Ｍ,神奈川県,アップル江田駅前店
3366,284.5,15000,4,0,1,1,1,真珠Ｍ,神奈川県,ウエインズトヨタ神奈川 ＷＥＩＮＳ　ＰＡＲＫ　Ｕ－ＢＡＳＥ海老名
3367,270.1,43000,3,0,1,1,1,真珠Ｍ,兵庫県,兵庫トヨタ自動車（株） トヨタマイカーランド加古川
3368,197.5,65000,5,0,1,0,1,黒Ｍ,北海道,ＡＧＨトヨタ札幌（株） アンビシャス駅ＳｉＤｅ
